run,sample,total_ms,prelude_ms,pool_ms,validation_ms,move_ms,build_return_ms,assert_hwnd_ms,recycle_prelude_ms,hide_ms,recycle_return_ms,assert_recycled_ms
10,44,0.705,0.0354,0.0231,0.0076,0.5274,0.0448,0.0079,0.0084,0.0152,0.0193,0.0159
10,45,0.6924,0.0336,0.022,0.0068,0.5138,0.0489,0.0076,0.0086,0.0145,0.0195,0.0171
10,46,0.7056,0.0345,0.0221,0.007,0.5173,0.0566,0.0098,0.0086,0.0138,0.0194,0.0165
10,47,0.5833,0.0499,0.0228,0.0069,0.3972,0.0413,0.0075,0.0072,0.0148,0.0194,0.0163
10,48,0.5664,0.0308,0.0215,0.0064,0.4112,0.0353,0.0073,0.0074,0.0137,0.0192,0.0136
10,49,0.4718,0.0297,0.0185,0.0062,0.3313,0.0329,0.0064,0.0063,0.0112,0.0155,0.0138
10,50,0.6273,0.0262,0.0177,0.0062,0.4777,0.041,0.0072,0.0078,0.0128,0.0176,0.0131
10,51,0.5497,0.0257,0.0192,0.0084,0.3943,0.0403,0.007,0.0066,0.0135,0.0188,0.0159
10,52,0.6334,0.0363,0.0232,0.0077,0.4421,0.0549,0.0102,0.0087,0.0158,0.0185,0.016
10,53,0.5334,0.0332,0.0208,0.0067,0.3779,0.0356,0.0072,0.0073,0.0121,0.0174,0.0152
10,54,0.5181,0.0294,0.0202,0.0058,0.3568,0.0393,0.0083,0.0066,0.014,0.0197,0.018
10,55,0.8082,0.0282,0.0225,0.0065,0.6306,0.0519,0.0086,0.0079,0.0151,0.0217,0.0152
10,56,1.0027,0.0386,0.0245,0.0084,0.7873,0.0585,0.0096,0.0089,0.0188,0.0262,0.0219
10,57,1.0444,0.037,0.0272,0.009,0.8293,0.0625,0.0102,0.0102,0.0162,0.0237,0.0191
10,58,0.7431,0.0399,0.0292,0.0085,0.5079,0.0845,0.0109,0.0088,0.0148,0.0204,0.0182
10,59,0.797,0.0335,0.0234,0.007,0.5891,0.0702,0.0086,0.0089,0.0175,0.0216,0.0172
10,60,0.9081,0.0643,0.0262,0.0066,0.684,0.0535,0.0095,0.0094,0.0161,0.0208,0.0177
10,61,0.7387,0.0335,0.0263,0.0081,0.5281,0.0591,0.0103,0.0094,0.0195,0.0229,0.0215
10,62,0.8184,0.0481,0.0288,0.0104,0.586,0.0586,0.0108,0.0088,0.0165,0.0222,0.0282
10,63,0.6894,0.0383,0.0264,0.0082,0.438,0.0544,0.0108,0.0095,0.0436,0.033,0.0272
10,64,0.9188,0.0402,0.0236,0.0071,0.6991,0.0618,0.0105,0.0094,0.0184,0.0284,0.0203
10,65,1.1812,0.0397,0.0263,0.0075,0.9313,0.0723,0.0146,0.012,0.0221,0.0293,0.0261
10,66,0.7062,0.0491,0.0345,0.0099,0.4919,0.046,0.0093,0.0087,0.0149,0.0234,0.0185
10,67,1.5691,0.8524,0.039,0.0105,0.519,0.0609,0.0106,0.0108,0.0167,0.027,0.0222
10,68,0.7285,0.0431,0.028,0.0081,0.506,0.057,0.0117,0.0104,0.017,0.0261,0.0211
10,69,0.6121,0.0419,0.0308,0.0091,0.4327,0.0375,0.0075,0.0069,0.0126,0.0195,0.0136
10,70,0.6284,0.059,0.0255,0.0076,0.4226,0.0435,0.0086,0.008,0.0155,0.0213,0.0168
10,71,0.6932,0.1182,0.0292,0.0083,0.426,0.0428,0.0088,0.0081,0.0144,0.0203,0.0171
10,72,0.5583,0.036,0.0233,0.0073,0.3899,0.0392,0.0076,0.0075,0.0139,0.0192,0.0144
10,73,0.5401,0.0325,0.022,0.0072,0.3779,0.0374,0.0079,0.0073,0.0141,0.0182,0.0156
10,74,0.552,0.0326,0.0233,0.0076,0.3952,0.0329,0.0074,0.0067,0.0139,0.0177,0.0147
10,75,0.5251,0.0299,0.0212,0.0069,0.3687,0.0368,0.0084,0.0068,0.0136,0.0178,0.015
10,76,0.5645,0.032,0.0247,0.0068,0.3978,0.0393,0.0082,0.0072,0.0138,0.0191,0.0156
10,77,0.5479,0.0318,0.0236,0.0069,0.3836,0.0358,0.0073,0.0074,0.013,0.0213,0.0172
10,78,0.5645,0.0547,0.0237,0.0071,0.3762,0.0386,0.0071,0.0074,0.0144,0.0191,0.0162
10,79,0.5387,0.0323,0.0222,0.0066,0.3875,0.0345,0.0066,0.0065,0.0114,0.0167,0.0144
10,80,0.4345,0.0273,0.0192,0.0059,0.305,0.0281,0.0065,0.0064,0.0103,0.014,0.0118
10,81,0.4049,0.0241,0.017,0.0057,0.2839,0.0269,0.0062,0.006,0.0102,0.0135,0.0114
10,82,0.4225,0.0228,0.0159,0.0054,0.3042,0.0266,0.0062,0.0061,0.0107,0.0137,0.0109
10,83,0.3953,0.0232,0.0158,0.0056,0.2776,0.0268,0.0059,0.0059,0.0099,0.0137,0.0109
10,84,0.3959,0.0227,0.016,0.0056,0.278,0.0266,0.0061,0.0059,0.01,0.0137,0.0113
10,85,0.4021,0.0228,0.0162,0.0057,0.2829,0.0271,0.006,0.0058,0.0103,0.0142,0.0111
10,86,0.3982,0.0233,0.0165,0.0059,0.2795,0.0265,0.0061,0.0057,0.0098,0.0138,0.0111
10,87,0.4304,0.0233,0.0371,0.0063,0.2878,0.0277,0.006,0.0063,0.0104,0.0142,0.0113
10,88,0.4034,0.0241,0.0171,0.006,0.2831,0.0267,0.0059,0.006,0.01,0.0136,0.0109
10,89,0.3923,0.0228,0.016,0.0056,0.2758,0.026,0.006,0.0057,0.0097,0.0137,0.011
10,90,0.4282,0.0223,0.0159,0.0055,0.3089,0.0281,0.0063,0.0058,0.0103,0.0135,0.0116
10,91,0.4241,0.0231,0.0162,0.0057,0.2839,0.0278,0.0061,0.0061,0.0288,0.0149,0.0115
10,92,0.4238,0.0247,0.0185,0.0061,0.2984,0.0277,0.0067,0.0061,0.0105,0.014,0.0111
10,93,0.646,0.0242,0.0171,0.0059,0.4412,0.0537,0.01,0.0379,0.0189,0.0214,0.0157
10,94,0.6432,0.0315,0.0219,0.0071,0.4216,0.061,0.0157,0.0111,0.0241,0.0294,0.0198
10,95,0.8422,0.0445,0.0287,0.0126,0.6571,0.0374,0.0086,0.0076,0.0127,0.0187,0.0143
10,96,0.5059,0.0319,0.0226,0.007,0.3537,0.0333,0.0076,0.0071,0.0121,0.0172,0.0134
10,97,0.6371,0.0294,0.0207,0.0068,0.3933,0.0346,0.0073,0.0068,0.0959,0.0255,0.0168
10,98,0.6476,0.0301,0.0191,0.0068,0.4511,0.0477,0.0097,0.0082,0.038,0.0225,0.0144
10,99,0.6319,0.0309,0.0217,0.007,0.4834,0.0354,0.0066,0.0066,0.0128,0.0156,0.0119
10,100,0.4381,0.026,0.0177,0.0059,0.3107,0.0284,0.0063,0.0062,0.0106,0.0143,0.012
11,1,0.9911,0.0401,0.0276,0.0076,0.6372,0.0572,0.0097,0.0122,0.1499,0.0292,0.0204
11,2,0.9385,0.0424,0.0349,0.0128,0.7202,0.0542,0.0089,0.0085,0.0145,0.0229,0.0192
11,3,0.641,0.0371,0.0249,0.0084,0.4504,0.0522,0.0101,0.0081,0.0143,0.0193,0.0162
11,4,0.5517,0.0319,0.0227,0.0066,0.3593,0.0506,0.013,0.0096,0.0177,0.0229,0.0174
11,5,0.675,0.0316,0.0474,0.0092,0.4779,0.0444,0.0084,0.0077,0.0132,0.019,0.0162
11,6,0.5208,0.032,0.0221,0.0068,0.3681,0.0352,0.0065,0.0062,0.0139,0.0161,0.0139
11,7,0.6285,0.0297,0.0193,0.0062,0.4313,0.0455,0.0078,0.0069,0.0136,0.0497,0.0185
11,8,0.5454,0.0344,0.0226,0.0073,0.3887,0.0347,0.0065,0.0064,0.0149,0.0168,0.0131
11,9,0.5598,0.0311,0.0196,0.0057,0.411,0.0375,0.0065,0.0063,0.0127,0.0166,0.0128
11,10,0.5264,0.0288,0.0194,0.0062,0.3796,0.036,0.0068,0.0064,0.0136,0.0161,0.0135
11,11,0.5103,0.0285,0.0196,0.0063,0.3656,0.0353,0.0067,0.0062,0.014,0.0157,0.0124
11,12,0.5406,0.0286,0.0192,0.0061,0.3871,0.039,0.0068,0.0076,0.014,0.0175,0.0147
11,13,0.642,0.0297,0.0205,0.0062,0.4261,0.0622,0.0131,0.0114,0.0221,0.0279,0.0228
11,14,0.7511,0.0431,0.0249,0.0068,0.5151,0.0471,0.0085,0.0081,0.0141,0.019,0.0644
11,15,0.6088,0.036,0.0238,0.007,0.422,0.0515,0.0098,0.0083,0.0142,0.0203,0.0159
11,16,0.5927,0.0307,0.0224,0.0069,0.4067,0.0489,0.0087,0.0067,0.015,0.0167,0.03
11,17,0.5739,0.0308,0.0212,0.0062,0.4144,0.0408,0.0078,0.0071,0.0145,0.0175,0.0136
11,18,0.5471,0.0293,0.0206,0.0065,0.3974,0.0362,0.0068,0.0064,0.0136,0.0171,0.0132
11,19,0.5711,0.0284,0.035,0.0066,0.3909,0.0458,0.0097,0.007,0.0141,0.0177,0.0159
11,20,0.5408,0.0313,0.021,0.0078,0.3788,0.0434,0.0084,0.0073,0.0135,0.0158,0.0135
11,21,0.524,0.0274,0.0183,0.0063,0.3872,0.0318,0.0073,0.0062,0.0125,0.0148,0.0122
11,22,0.5119,0.0276,0.0181,0.006,0.3759,0.0327,0.0068,0.0061,0.0115,0.0146,0.0126
11,23,0.4951,0.024,0.0173,0.0062,0.3623,0.0335,0.0062,0.0063,0.0116,0.0152,0.0125
11,24,0.4856,0.0259,0.0181,0.0057,0.3329,0.0329,0.0217,0.0064,0.0142,0.0158,0.012
11,25,0.5407,0.0268,0.0183,0.0062,0.3961,0.0364,0.0071,0.0073,0.0142,0.0159,0.0124
11,26,0.5247,0.0308,0.0196,0.0063,0.379,0.0354,0.0069,0.0065,0.0126,0.015,0.0126
11,27,0.5108,0.0258,0.0179,0.007,0.3667,0.0416,0.0077,0.006,0.0118,0.0146,0.0117
11,28,1.1475,0.0254,0.0175,0.0055,0.6815,0.0527,0.0086,0.2845,0.0234,0.0277,0.0207
11,29,1.0714,0.0447,0.0272,0.0085,0.7123,0.0954,0.0203,0.0109,0.0916,0.0294,0.0311
11,30,0.7381,0.0409,0.0296,0.0082,0.543,0.0448,0.0089,0.0088,0.0152,0.0219,0.0168
11,31,0.7938,0.0348,0.0262,0.0075,0.5718,0.0827,0.0095,0.0088,0.0151,0.0208,0.0166
11,32,0.7505,0.0335,0.0233,0.007,0.556,0.0574,0.0108,0.0079,0.0142,0.0224,0.018
11,33,0.7824,0.0387,0.0267,0.0076,0.5558,0.0658,0.0113,0.0094,0.0235,0.0245,0.0191
11,34,0.64,0.0395,0.0271,0.008,0.4296,0.0539,0.0108,0.0083,0.0167,0.0279,0.0182
11,35,0.6648,0.036,0.0274,0.0082,0.4666,0.0524,0.0095,0.0101,0.0167,0.0207,0.0172
11,36,1.9325,0.1152,0.0393,0.0701,1.565,0.0625,0.0099,0.0091,0.0166,0.0246,0.0202
11,37,0.6937,0.0386,0.0271,0.0081,0.4866,0.057,0.0095,0.0096,0.0163,0.0231,0.0178
11,38,0.8859,0.0368,0.0577,0.009,0.6271,0.0622,0.0109,0.0112,0.0185,0.0271,0.0254
11,39,0.7253,0.038,0.0241,0.0073,0.5096,0.0599,0.0111,0.0093,0.0173,0.0283,0.0204
11,40,0.6993,0.0394,0.0287,0.0102,0.4989,0.0511,0.0093,0.0087,0.0149,0.0205,0.0176
11,41,0.6957,0.0406,0.0247,0.0066,0.4899,0.0554,0.0094,0.0094,0.017,0.0234,0.0193
11,42,0.5832,0.0364,0.0255,0.0077,0.4065,0.0362,0.008,0.0076,0.0134,0.0173,0.0246
11,43,0.6817,0.0461,0.0327,0.0099,0.481,0.0476,0.0082,0.007,0.0139,0.0192,0.0161
11,44,0.6254,0.0302,0.0207,0.0064,0.4482,0.0491,0.0082,0.0081,0.0151,0.0207,0.0187
11,45,0.6226,0.0343,0.0246,0.0079,0.4298,0.0571,0.0088,0.0076,0.0144,0.0205,0.0176
11,46,0.6675,0.0359,0.0233,0.0078,0.4793,0.0527,0.0081,0.008,0.0149,0.0202,0.0173
11,47,0.629,0.0332,0.0225,0.0065,0.4301,0.0487,0.0086,0.0073,0.0147,0.0411,0.0163
11,48,0.9583,0.1155,0.0647,0.0137,0.622,0.0633,0.0095,0.0087,0.0176,0.0241,0.0192
11,49,2.0693,0.0396,0.0287,0.008,1.8332,0.0754,0.012,0.01,0.0171,0.0243,0.021
11,50,0.873,0.0455,0.0329,0.0095,0.6512,0.0586,0.0096,0.0087,0.017,0.0213,0.0187
11,51,0.6311,0.036,0.0247,0.0071,0.451,0.0452,0.0087,0.0075,0.0152,0.0191,0.0166
11,52,0.5575,0.0335,0.0233,0.0067,0.4008,0.0363,0.0071,0.0069,0.0121,0.0165,0.0143
11,53,0.5339,0.0292,0.0205,0.0066,0.3894,0.0337,0.0075,0.0063,0.0109,0.0153,0.0145
11,54,0.51,0.0265,0.0179,0.0058,0.3754,0.0325,0.007,0.0061,0.0116,0.0151,0.0121
11,55,0.476,0.0257,0.0182,0.0058,0.3367,0.0307,0.0065,0.0061,0.0108,0.0225,0.013
11,56,0.4949,0.0263,0.0182,0.006,0.347,0.0371,0.007,0.0076,0.0142,0.0174,0.0141
11,57,0.5248,0.0279,0.02,0.0067,0.3802,0.0348,0.0068,0.0067,0.0116,0.0164,0.0137
11,58,0.5402,0.0279,0.0184,0.0061,0.3774,0.0348,0.0069,0.006,0.0127,0.0351,0.0149
11,59,0.5202,0.0415,0.02,0.0063,0.3632,0.0333,0.0075,0.0065,0.0141,0.0151,0.0127
11,60,0.5342,0.0261,0.0176,0.0058,0.346,0.0326,0.0072,0.0066,0.0517,0.0249,0.0157
11,61,0.7103,0.0302,0.0201,0.0069,0.517,0.0567,0.0125,0.0086,0.0163,0.0227,0.0193
11,62,0.6964,0.042,0.0253,0.0077,0.5179,0.0395,0.0074,0.0085,0.0129,0.0185,0.0167
11,63,0.5479,0.032,0.0206,0.0068,0.3721,0.0362,0.007,0.0065,0.0106,0.0395,0.0166
11,64,0.56,0.0285,0.0209,0.0058,0.4042,0.04,0.0078,0.0068,0.013,0.018,0.015
11,65,0.5226,0.0294,0.0204,0.0067,0.3734,0.0363,0.0071,0.0063,0.0109,0.0175,0.0146
11,66,0.4636,0.028,0.0201,0.0066,0.3268,0.0315,0.0061,0.0057,0.0102,0.0151,0.0135
11,67,0.4797,0.0244,0.0192,0.0065,0.3186,0.0568,0.0071,0.0068,0.0109,0.016,0.0134
11,68,0.4489,0.0256,0.0196,0.0063,0.3166,0.0309,0.0064,0.0058,0.0101,0.0147,0.0129
11,69,0.5157,0.0254,0.019,0.006,0.3495,0.0376,0.0075,0.0066,0.0157,0.0327,0.0157
11,70,0.5843,0.0316,0.0225,0.0074,0.4245,0.0385,0.0079,0.007,0.0128,0.0165,0.0156
11,71,0.7276,0.0306,0.0224,0.0067,0.4565,0.0576,0.009,0.008,0.0915,0.026,0.0193
11,72,0.6187,0.0375,0.0261,0.0079,0.4391,0.0491,0.0087,0.0082,0.0121,0.0157,0.0143
11,73,0.5711,0.0505,0.0197,0.0061,0.3919,0.0404,0.008,0.0074,0.0141,0.0178,0.0152
11,74,0.6073,0.031,0.023,0.0066,0.4407,0.0426,0.007,0.007,0.0143,0.0169,0.0182
11,75,1.1932,0.0312,0.023,0.007,0.909,0.0494,0.0076,0.0079,0.1126,0.028,0.0175
11,76,0.6581,0.0426,0.0247,0.007,0.4545,0.0426,0.008,0.0076,0.033,0.021,0.0171
11,77,0.557,0.0316,0.0236,0.0065,0.405,0.0351,0.0068,0.0062,0.013,0.0159,0.0133
11,78,0.5861,0.0299,0.0189,0.0065,0.4286,0.0425,0.0075,0.0072,0.0124,0.0181,0.0145
11,79,0.5354,0.032,0.0205,0.0062,0.3711,0.0425,0.0086,0.0071,0.0117,0.0182,0.0175
11,80,0.6321,0.048,0.0226,0.0067,0.434,0.0481,0.0087,0.0087,0.0175,0.0203,0.0175
11,81,0.6806,0.0349,0.0247,0.0088,0.4825,0.0581,0.0097,0.0088,0.0139,0.0204,0.0188
11,82,0.642,0.0349,0.0237,0.0077,0.4617,0.0504,0.0079,0.0076,0.0137,0.0184,0.016
11,83,0.589,0.0323,0.0221,0.0071,0.409,0.0363,0.008,0.0245,0.0154,0.0189,0.0154
11,84,0.6254,0.0312,0.022,0.0083,0.4443,0.0491,0.0099,0.0081,0.0153,0.0199,0.0173
11,85,0.6539,0.0349,0.0253,0.0075,0.481,0.0424,0.008,0.007,0.0125,0.0191,0.0162
11,86,0.5731,0.0312,0.0209,0.0064,0.4082,0.0408,0.0076,0.0074,0.0157,0.0195,0.0154
11,87,0.5573,0.0463,0.0239,0.0072,0.3837,0.0423,0.0087,0.0065,0.0122,0.0147,0.0118
11,88,0.5005,0.0251,0.0186,0.0065,0.3646,0.0325,0.0069,0.0066,0.0125,0.015,0.0122
11,89,0.4438,0.027,0.0178,0.0059,0.3155,0.0282,0.0063,0.0061,0.0107,0.0152,0.0111
11,90,0.4338,0.0249,0.0172,0.0056,0.3025,0.0305,0.0066,0.0071,0.0122,0.0153,0.0119
11,91,0.4453,0.0244,0.0173,0.0055,0.3199,0.0287,0.0061,0.0058,0.0114,0.0151,0.0111
11,92,0.4873,0.0241,0.017,0.0058,0.3513,0.0352,0.0073,0.0074,0.0116,0.015,0.0126
11,93,0.4527,0.0264,0.0181,0.0063,0.3236,0.0294,0.0068,0.0062,0.0098,0.0142,0.0119
11,94,0.5001,0.0246,0.0166,0.0055,0.3537,0.0365,0.0081,0.0074,0.0152,0.0181,0.0144
11,95,0.5668,0.0301,0.0212,0.0074,0.4022,0.0441,0.0087,0.0079,0.0135,0.0176,0.0141
11,96,0.5907,0.0296,0.0209,0.007,0.4266,0.0418,0.0081,0.0078,0.0139,0.0191,0.0159
11,97,0.529,0.0348,0.022,0.0073,0.3628,0.0436,0.0077,0.0068,0.013,0.0172,0.0138
11,98,1.1168,0.0297,0.0196,0.0058,0.7455,0.0513,0.0082,0.0091,0.1984,0.0285,0.0207
11,99,0.8042,0.0403,0.0273,0.0091,0.5047,0.0482,0.0084,0.0088,0.1096,0.0286,0.0192
11,100,0.6511,0.0369,0.025,0.008,0.4138,0.0377,0.0068,0.007,0.0761,0.0234,0.0164
12,1,0.6805,0.0418,0.0286,0.0083,0.4979,0.0423,0.0091,0.0075,0.013,0.0186,0.0134
12,2,0.5266,0.0288,0.0206,0.006,0.3683,0.0413,0.0083,0.008,0.0158,0.0172,0.0123
12,3,0.5716,0.0261,0.0203,0.0069,0.4058,0.0359,0.0075,0.0075,0.025,0.0215,0.0151
12,4,0.5701,0.0305,0.0221,0.0069,0.4056,0.0457,0.0083,0.0068,0.0136,0.0171,0.0135
12,5,0.4629,0.0272,0.0196,0.0062,0.3289,0.0297,0.007,0.0062,0.0102,0.0157,0.0122
12,6,0.4473,0.0256,0.0182,0.0057,0.3191,0.0288,0.0066,0.0059,0.0103,0.0148,0.0123
12,7,0.4322,0.0253,0.018,0.0055,0.3028,0.0295,0.0065,0.0062,0.0103,0.0152,0.0129
12,8,0.4685,0.0254,0.0173,0.0057,0.3208,0.0392,0.0089,0.0066,0.0131,0.0174,0.0141
12,9,0.534,0.026,0.0204,0.0074,0.3676,0.0365,0.0074,0.0068,0.0148,0.0305,0.0166
12,10,0.574,0.0302,0.0221,0.0061,0.4062,0.0486,0.0081,0.0067,0.0136,0.0184,0.014
12,11,0.4912,0.0302,0.0187,0.006,0.3264,0.0418,0.0094,0.0082,0.0157,0.0192,0.0156
12,12,0.5658,0.0311,0.0196,0.0081,0.4008,0.0411,0.009,0.0081,0.0135,0.0189,0.0156
12,13,0.5725,0.0289,0.0206,0.0057,0.4025,0.0515,0.0087,0.0073,0.0143,0.0186,0.0144
12,14,0.4685,0.0296,0.0202,0.0063,0.3308,0.0308,0.0064,0.0064,0.0105,0.0152,0.0123
12,15,0.4146,0.026,0.0176,0.0055,0.2907,0.0271,0.0062,0.0058,0.0102,0.0144,0.0111
12,16,0.5222,0.0226,0.0159,0.0056,0.3492,0.0313,0.0076,0.0067,0.0537,0.0172,0.0124
12,17,0.4586,0.0258,0.0168,0.0063,0.3103,0.0409,0.0073,0.0075,0.0136,0.0174,0.0127
12,18,0.4794,0.028,0.0217,0.0061,0.3349,0.034,0.0067,0.0069,0.0121,0.0158,0.0132
12,19,0.4845,0.025,0.018,0.0058,0.3391,0.0416,0.0077,0.0066,0.0132,0.0152,0.0123
12,20,0.4443,0.0252,0.0172,0.0059,0.3171,0.0297,0.0063,0.0062,0.0103,0.0147,0.0117
12,21,0.4415,0.0239,0.017,0.0062,0.296,0.0393,0.0096,0.0063,0.0127,0.0182,0.0123
12,22,0.5093,0.025,0.0167,0.0057,0.3657,0.0407,0.008,0.0065,0.0131,0.016,0.0119
12,23,0.4938,0.0236,0.0168,0.006,0.3541,0.0359,0.0072,0.007,0.0118,0.0169,0.0145
12,24,0.5116,0.0312,0.0201,0.0061,0.372,0.0313,0.0064,0.006,0.0108,0.0158,0.0119
12,25,0.4557,0.0242,0.0183,0.0057,0.3113,0.0386,0.0086,0.0068,0.0131,0.0152,0.0139
12,26,0.5219,0.0275,0.0193,0.0063,0.3725,0.0423,0.0077,0.0063,0.0128,0.0153,0.0119
12,27,0.419,0.0248,0.0174,0.0055,0.2976,0.0266,0.0061,0.0059,0.0097,0.0141,0.0113
12,28,0.4551,0.0238,0.0162,0.0054,0.2861,0.041,0.0087,0.0271,0.0163,0.0184,0.0121
12,29,0.514,0.0252,0.0205,0.0062,0.3662,0.0419,0.0078,0.0061,0.0128,0.0147,0.0126
12,30,0.4428,0.0242,0.0175,0.0058,0.3068,0.0379,0.0075,0.0059,0.0107,0.0145,0.012
12,31,1.2339,0.0242,0.017,0.0048,0.8964,0.1078,0.0286,0.0187,0.0298,0.0563,0.0503
12,32,1.6438,0.0928,0.0659,0.0161,1.347,0.0513,0.0092,0.0089,0.014,0.0215,0.0171
12,33,0.529,0.0337,0.0232,0.0068,0.3676,0.0431,0.0083,0.0069,0.0123,0.015,0.0121
12,34,0.4487,0.0257,0.0179,0.006,0.3202,0.0285,0.0066,0.0068,0.0111,0.0144,0.0115
12,35,0.4125,0.0236,0.0163,0.0058,0.2921,0.0277,0.006,0.0061,0.0102,0.0138,0.0109
12,36,0.4035,0.0236,0.0159,0.0057,0.2847,0.0267,0.006,0.0058,0.0101,0.0139,0.0111
12,37,0.4177,0.0235,0.0161,0.0055,0.2997,0.0263,0.0063,0.0057,0.0099,0.014,0.0107
12,38,0.4865,0.043,0.0176,0.0057,0.3086,0.0408,0.0092,0.0098,0.0151,0.0197,0.017
12,39,0.6452,0.041,0.0274,0.0087,0.4442,0.0568,0.01,0.0076,0.0151,0.0178,0.0166
12,40,0.4904,0.0285,0.0204,0.0061,0.3528,0.0321,0.0064,0.0066,0.0099,0.0151,0.0125
12,41,0.4633,0.0251,0.0176,0.0064,0.3198,0.0398,0.0088,0.007,0.0128,0.0146,0.0114
12,42,0.4335,0.0246,0.0169,0.0055,0.3099,0.0289,0.0061,0.0059,0.0102,0.0137,0.0118
12,43,0.4266,0.0232,0.0157,0.0062,0.3047,0.0272,0.0063,0.0065,0.0112,0.0145,0.0111
12,44,0.4229,0.0242,0.0163,0.0057,0.2968,0.0297,0.0064,0.0067,0.0113,0.0142,0.0116
12,45,0.4231,0.0255,0.0167,0.0057,0.2992,0.0275,0.0067,0.007,0.0101,0.0137,0.011
12,46,0.479,0.0243,0.0371,0.0069,0.3029,0.0413,0.0097,0.0082,0.0146,0.019,0.015
12,47,0.5677,0.0305,0.0222,0.0076,0.409,0.043,0.008,0.0066,0.0134,0.015,0.0124
12,48,0.4458,0.0248,0.0166,0.0055,0.3197,0.0291,0.0062,0.0064,0.0106,0.0151,0.0118
12,49,0.4327,0.0248,0.0171,0.0059,0.305,0.0301,0.0063,0.0061,0.011,0.0147,0.0117
12,50,0.5041,0.0257,0.0171,0.006,0.3325,0.0336,0.0066,0.0058,0.0461,0.0178,0.0129
12,51,0.4553,0.0271,0.0168,0.006,0.3277,0.029,0.0061,0.0062,0.0106,0.0146,0.0112
12,52,0.4442,0.0238,0.0164,0.0058,0.3137,0.0321,0.0066,0.0067,0.0109,0.0156,0.0126
12,53,0.4449,0.0263,0.0181,0.0063,0.3109,0.031,0.0075,0.006,0.0113,0.0153,0.0122
12,54,0.4517,0.024,0.0168,0.0058,0.3221,0.0307,0.0066,0.0066,0.0108,0.016,0.0123
12,55,0.4498,0.0261,0.0179,0.0059,0.3169,0.0312,0.0065,0.0065,0.0107,0.0159,0.0122
12,56,0.4475,0.0254,0.0186,0.0063,0.3123,0.0312,0.0065,0.0066,0.0109,0.0164,0.0133
12,57,0.444,0.0267,0.0192,0.0065,0.3094,0.0299,0.0065,0.0063,0.0108,0.0162,0.0125
12,58,0.4428,0.0243,0.0174,0.0061,0.2962,0.0286,0.0064,0.0063,0.0106,0.0154,0.0315
12,59,0.4306,0.0255,0.0177,0.006,0.3021,0.0287,0.0063,0.0063,0.011,0.015,0.012
12,60,0.4333,0.0248,0.0173,0.0059,0.3043,0.0297,0.0065,0.0065,0.011,0.0153,0.012
12,61,0.875,0.0244,0.0177,0.0062,0.6454,0.0811,0.0093,0.009,0.0419,0.0239,0.0161
12,62,0.57,0.0325,0.0216,0.0072,0.3925,0.0448,0.0101,0.0094,0.0152,0.0205,0.0162
12,63,0.6369,0.0346,0.0232,0.0065,0.4759,0.0384,0.0069,0.0072,0.0136,0.0171,0.0135
12,64,0.5409,0.0272,0.0199,0.0065,0.3628,0.0429,0.0137,0.0097,0.0169,0.0213,0.02
12,65,0.5582,0.0327,0.0195,0.0076,0.3811,0.0603,0.0081,0.0066,0.0135,0.0155,0.0133
12,66,0.4698,0.0261,0.0177,0.0061,0.3325,0.0334,0.0074,0.0068,0.0105,0.0158,0.0135
12,67,0.5247,0.0253,0.018,0.0059,0.3888,0.0341,0.0068,0.006,0.0117,0.0157,0.0124
12,68,0.4697,0.0242,0.0185,0.0059,0.3259,0.0394,0.0089,0.0071,0.0122,0.0152,0.0124
12,69,0.4828,0.0246,0.0168,0.0058,0.3095,0.039,0.0087,0.0064,0.016,0.0388,0.0172
12,70,0.5622,0.0399,0.023,0.0063,0.3959,0.0439,0.0076,0.0064,0.0129,0.0145,0.0118
12,71,0.4231,0.0258,0.0184,0.0057,0.2994,0.0274,0.0061,0.006,0.01,0.0134,0.0109
12,72,0.4004,0.0224,0.0159,0.0055,0.2835,0.0263,0.006,0.0057,0.0102,0.0136,0.0113
12,73,0.4087,0.0231,0.0163,0.006,0.2867,0.0278,0.0062,0.0058,0.0104,0.0145,0.0119
12,74,0.4445,0.0233,0.0165,0.0058,0.3161,0.0322,0.0067,0.0067,0.0116,0.0142,0.0114
12,75,0.4058,0.0233,0.0162,0.0061,0.2864,0.0276,0.0059,0.0058,0.0101,0.0135,0.0109
12,76,0.4261,0.0224,0.0163,0.0058,0.3013,0.0292,0.0064,0.0063,0.0116,0.0152,0.0116
12,77,0.4467,0.0249,0.0173,0.0061,0.3139,0.0322,0.0064,0.0063,0.0105,0.0155,0.0136
12,78,0.444,0.0268,0.0179,0.0057,0.294,0.0286,0.0064,0.0058,0.0105,0.0344,0.0139
12,79,0.4868,0.0261,0.0177,0.0068,0.3333,0.0444,0.0088,0.0076,0.0132,0.0157,0.0132
12,80,0.4644,0.0261,0.018,0.0062,0.3322,0.0308,0.0064,0.0064,0.0103,0.0153,0.0127
12,81,0.4613,0.0244,0.0178,0.006,0.3082,0.0407,0.011,0.0084,0.0132,0.0189,0.0127
12,82,0.5689,0.0253,0.0182,0.0063,0.3915,0.0464,0.0084,0.0069,0.0136,0.037,0.0153
12,83,0.4682,0.0291,0.0194,0.0065,0.3306,0.0315,0.0069,0.0065,0.0115,0.0144,0.0118
